57.19420877795968,77.12577038387602,297.3523943230729,434.30344692410796,70.1782342768855,28.848475508318757,540.5487341153377,448.9079242272742
56.830469390261435,72.83695789778463,348.11469698909843,59.30703585939932,633.6426526584276,222.66579046134464,66.80645192698321,64.68105085101654
59.052274138564115,70.07074539364955,50.05246659028638,58.98531936226258,215.6780710521458,140.35104612409734,618.4548056693616,65.26830800956766
56.741179193004726,78.70363888375154,49.16310644799347,64.01053391474305,69.68608462477324,27.04383722936306,66.39357704771419,63.475640131089285
58.94778825169943,379.36370712751807,51.45310855501276,64.41483134894372,589.0225629018693,25.936421884870587,273.3029808971707,62.76022099123801
57.76468424506879,72.60780944558024,446.5092387639951,391.36534374378266,261.1373263408055,28.621074497576657,69.66743148964159,64.68004459097637
57.89585113625843,75.14557993257202,50.372516476281874,488.47175453368243,67.28609656039583,29.051674819970653,624.3582953401763,63.44111879135792
55.054460683001054,69.41633889336558,48.99405974777095,58.93490706772322,67.69325276254847,28.416325229926198,70.1376170044497,56.720009776697786
55.59351540105652,677.6270379982202,49.69939461186275,59.24357045447437,67.14118040301888,26.974453284549753,336.4441363755592,63.17611401353201
57.368334912773676,74.94802558075648,49.71173847049264,65.69263289313791,69.39682173993096,28.162329532059474,208.20989126075534,62.596352824169465
56.553210199302804,72.2820728429556,455.72361497121506,245.98485660435708,208.97252722202336,28.18881636511271,611.6648320936213,62.249806888012664
57.062861845877,77.24761478139264,51.21499048885645,62.6364414164614,71.14281360220109,206.39643736544633,276.5507556663874,62.65550100052642
57.351430894759446,73.53698695873751,48.60169699458753,57.525217864404055,68.98419135667149,28.86671822674686,69.35174604585002,60.742341988711274
398.8922955482767,75.20895606125099,197.46539688670654,418.0628472893183,68.14105534731283,27.874772795402148,68.04668072806507,67.5292701024644
410.40295304168114,526.5298943578334,314.7034715977691,364.7168402701104,465.99231442000587,238.26888898750815,67.85809756620964,60.04013367982659
56.69655454372832,301.9189769298158,201.50542520184592,64.40281833371942,68.96985453906038,26.660887235101345,344.05257573955237,423.2239062101872
283.6425714618797,76.7926274720059,49.5673540844099,62.69793295187918,67.59748413268333,224.21613226732273,68.60605129861024,66.04214183673567
56.67676580915971,354.7877757231845,300.9313381246462,184.8358157604264,69.22981061704098,138.89363359750996,67.92542316310698,384.4409336516974
59.06084215115658,77.22588240364041,49.52515229615019,237.23586076682747,68.93609471980328,27.428981557041368,560.4617647577329,578.8060156106303
58.222430947825934,74.77963342770295,51.174215922061954,60.00776109067483,70.40665672520514,28.37741913105722,70.90283255192442,61.584439839097676
56.343985395595666,73.93207087320147,49.79795286729637,61.14821144334532,607.8221387295129,29.339827400312846,67.26841956163798,188.65529070826557
57.452917831818844,485.8543097367268,50.81106014424592,67.20054945399716,68.85173091962909,27.72704820739592,612.9108656497074,56.87151402194481
